country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-07-2024 16:00:00",16.5150833,80.5181667,PM10,7,44,24
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","06-07-2024 16:00:00",14.675886,77.593027,PM2.5,29,61,40
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","06-07-2024 16:00:00",14.465052,78.824187,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","06-07-2024 16:00:00",13.67,79.35,NH3,1,2,1
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","06-07-2024 16:00:00",13.67,79.35,SO2,1,7,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-07-2024 16:00:00",13.615387,79.409230,SO2,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-07-2024 16:00:00",13.615387,79.409230,OZONE,24,38,32
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","06-07-2024 16:00:00",16.536107,80.594233,CO,34,34,34
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","06-07-2024 16:00:00",16.509717,80.612222,OZONE,27,36,27
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","06-07-2024 16:00:00",16.554731,80.649110,NH3,1,2,2
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-07-2024 16:00:00",27.103358,93.679645,PM2.5,1,48,18
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","06-07-2024 16:00:00",27.103358,93.679645,CO,5,12,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","06-07-2024 16:00:00",26.071318,91.87488,PM2.5,7,317,51
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","06-07-2024 16:00:00",26.071318,91.87488,OZONE,20,133,25
India,Assam,Guwahati,"IITG, Guwahati - PCBA","06-07-2024 16:00:00",26.2028636,91.70046436,NH3,NA,NA,NA
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-07-2024 16:00:00",26.181742,91.78063,CO,16,51,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-07-2024 16:00:00",26.181742,91.78063,OZONE,9,17,13
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-07-2024 16:00:00",26.349082,92.68449,PM10,15,33,18
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-07-2024 16:00:00",26.349082,92.68449,SO2,10,11,10
India,Assam,Silchar,"Tarapur, Silchar - PCBA","06-07-2024 16:00:00",24.82827,92.79525,NO2,9,11,9
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","06-07-2024 16:00:00",26.987634,94.636574,NO2,6,12,8
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","06-07-2024 16:00:00",26.987634,94.636574,CO,4,8,6
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","06-07-2024 16:00:00",26.146529,87.454184,PM10,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","06-07-2024 16:00:00",26.146529,87.454184,SO2,6,16,12
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-07-2024 16:00:00",25.5626095,84.663264,PM10,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-07-2024 16:00:00",25.5626095,84.663264,CO,11,25,19
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-07-2024 16:00:00",24.75746,84.366208,PM2.5,12,73,29
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-07-2024 16:00:00",24.75746,84.366208,PM10,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-07-2024 16:00:00",24.75746,84.366208,CO,18,48,29
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-07-2024 16:00:00",25.251013,86.989001,CO,38,83,67
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-07-2024 16:00:00",25.265194,87.012947,PM2.5,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-07-2024 16:00:00",25.265194,87.012947,NO2,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-07-2024 16:00:00",25.265194,87.012947,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-07-2024 16:00:00",25.265194,87.012947,SO2,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-07-2024 16:00:00",25.265194,87.012947,OZONE,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","06-07-2024 16:00:00",25.204762,85.514960,PM2.5,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","06-07-2024 16:00:00",25.204762,85.514960,NO2,7,10,9
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","06-07-2024 16:00:00",25.204762,85.514960,NH3,1,1,1
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","06-07-2024 16:00:00",25.204762,85.514960,OZONE,25,44,30
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)","06-07-2024 16:00:00",25.567520,83.966379,PM10,43,435,176
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)","06-07-2024 16:00:00",25.567520,83.966379,SO2,1,6,3
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-07-2024 16:00:00",24.7955,84.9994,NO2,8,12,10
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-07-2024 16:00:00",24.7955,84.9994,SO2,7,13,10
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","06-07-2024 16:00:00",24.762518,84.982348,NO2,28,42,36
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-07-2024 16:00:00",25.697189,85.245900,PM2.5,36,84,54
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-07-2024 16:00:00",25.697189,85.245900,NH3,12,16,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-07-2024 16:00:00",25.560083,87.553265,SO2,6,11,8
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-07-2024 16:00:00",25.376776,86.471523,PM2.5,10,58,24
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","06-07-2024 16:00:00",26.11442,85.39813,SO2,6,8,7
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-07-2024 16:00:00",25.586562,85.043586,PM2.5,NA,NA,NA
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","06-07-2024 16:00:00",25.592539,85.227158,PM2.5,43,86,60
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","06-07-2024 16:00:00",25.592539,85.227158,OZONE,1,58,44
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","06-07-2024 16:00:00",25.610369,85.132568,CO,6,14,11
India,Bihar,Patna,"Muradpur, Patna - BSPCB","06-07-2024 16:00:00",25.619651,85.147382,OZONE,5,62,43
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-07-2024 16:00:00",25.599486,85.113666,PM2.5,24,57,37
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-07-2024 16:00:00",25.599486,85.113666,SO2,5,15,10
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-07-2024 16:00:00",25.596727,85.085624,PM2.5,24,76,44
India,Bihar,Patna,"Samanpura, Patna - BSPCB","06-07-2024 16:00:00",25.596727,85.085624,NH3,12,37,22
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-07-2024 16:00:00",25.366336,87.117468,PM10,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-07-2024 16:00:00",25.366336,87.117468,CO,3,68,40
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","06-07-2024 16:00:00",25.03280,85.41948,PM2.5,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","06-07-2024 16:00:00",25.03280,85.41948,CO,38,38,38
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","06-07-2024 16:00:00",25.892357,86.590325,NH3,9,9,9
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","06-07-2024 16:00:00",25.859655,85.77944,NO2,1,19,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","06-07-2024 16:00:00",25.859655,85.77944,OZONE,3,7,4
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","06-07-2024 16:00:00",24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","06-07-2024 16:00:00",24.952822,84.002396,OZONE,3,35,10
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-07-2024 16:00:00",26.2271665,84.3570427,NO2,17,66,34
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-07-2024 16:00:00",26.2271665,84.3570427,SO2,29,34,31
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","06-07-2024 16:00:00",30.735567,76.775714,NO2,9,37,18
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","06-07-2024 16:00:00",30.735567,76.775714,CO,31,46,39
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","06-07-2024 16:00:00",30.751462,76.762879,OZONE,11,63,21
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","06-07-2024 16:00:00",30.719859,76.738637,CO,28,62,46
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","06-07-2024 16:00:00",30.719859,76.738637,OZONE,14,39,22
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-07-2024 16:00:00",21.194815,81.314770,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","06-07-2024 16:00:00",21.185571,81.343175,PM10,11,28,19
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-07-2024 16:00:00",21.224231,81.408350,PM10,11,90,45
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-07-2024 16:00:00",21.224231,81.408350,CO,4,111,7
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","06-07-2024 16:00:00",22.08815,82.13737,PM10,NA,NA,NA
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","06-07-2024 16:00:00",22.08815,82.13737,SO2,3,20,16
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-07-2024 16:00:00",22.118125,83.140608,NO2,9,17,11
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-07-2024 16:00:00",22.368195,82.746431,PM10,22,40,29
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-07-2024 16:00:00",22.368195,82.746431,NO2,15,25,22
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-07-2024 16:00:00",22.348441,82.549611,NO2,24,29,27
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-07-2024 16:00:00",22.348441,82.549611,CO,11,34,26
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","06-07-2024 16:00:00",22.126650,83.483212,CO,16,54,20
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-07-2024 16:00:00",22.1910172,83.5197009,PM10,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-07-2024 16:00:00",22.1910172,83.5197009,SO2,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-07-2024 16:00:00",22.1910172,83.5197009,CO,10,19,13
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-07-2024 16:00:00",21.258815,81.578979,NO2,7,18,10
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-07-2024 16:00:00",21.258815,81.578979,NH3,6,6,6
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-07-2024 16:00:00",21.258815,81.578979,CO,14,22,19
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","06-07-2024 16:00:00",21.219665,81.630094,OZONE,3,5,4
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","06-07-2024 16:00:00",21.237755,81.705301,NO2,5,5,5
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","06-07-2024 16:00:00",21.371751,81.664929,PM10,68,119,90
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","06-07-2024 16:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","06-07-2024 16:00:00",22.06631475,83.33820077,SO2,5,8,7
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-07-2024 16:00:00",28.815329,77.153010,PM2.5,5,57,29
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","06-07-2024 16:00:00",28.647622,77.3158090,SO2,7,13,12
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-07-2024 16:00:00",28.695381,77.181665,NO2,20,34,27
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-07-2024 16:00:00",28.695381,77.181665,CO,36,82,49
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","06-07-2024 16:00:00",28.4706914,77.1099364,PM10,11,79,36
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","06-07-2024 16:00:00",28.4706914,77.1099364,OZONE,28,63,54
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-07-2024 16:00:00",28.776200,77.051074,PM2.5,7,48,31
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","06-07-2024 16:00:00",28.5512005,77.2735737,NO2,10,78,55
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-07-2024 16:00:00",28.656756,77.227234,PM10,44,108,68
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-07-2024 16:00:00",28.656756,77.227234,OZONE,5,128,68
India,Delhi,Delhi,"DTU, Delhi - CPCB","06-07-2024 16:00:00",28.7500499,77.1112615,CO,34,44,39
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-07-2024 16:00:00",28.498571,77.264840,CO,36,58,50
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","06-07-2024 16:00:00",28.5710274,77.0719006,PM10,42,175,88
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","06-07-2024 16:00:00",28.6811736,77.3025234,NH3,3,7,5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","06-07-2024 16:00:00",28.6811736,77.3025234,SO2,3,42,24
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","06-07-2024 16:00:00",28.6811736,77.3025234,OZONE,10,19,15
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-07-2024 16:00:00",28.628624,77.241060,NH3,3,5,4
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-07-2024 16:00:00",28.628624,77.241060,OZONE,13,31,22
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-07-2024 16:00:00",28.732820,77.170633,NH3,6,15,11
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-07-2024 16:00:00",28.732820,77.170633,SO2,22,26,24
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-07-2024 16:00:00",28.580280,77.233829,PM2.5,8,55,28
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-07-2024 16:00:00",28.580280,77.233829,NO2,22,55,33
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-07-2024 16:00:00",28.580280,77.233829,SO2,9,18,13
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","06-07-2024 16:00:00",28.588333,77.221667,PM10,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","06-07-2024 16:00:00",28.5918245,77.2273074,CO,26,35,33
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-07-2024 16:00:00",28.611281,77.237738,OZONE,8,30,19
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-07-2024 16:00:00",28.636429,77.201067,NO2,50,68,56
India,Delhi,Delhi,"Mundka, Delhi - DPCC","06-07-2024 16:00:00",28.684678,77.076574,PM2.5,8,68,36
India,Delhi,Delhi,"Mundka, Delhi - DPCC","06-07-2024 16:00:00",28.684678,77.076574,NO2,29,55,40
India,Delhi,Delhi,"Mundka, Delhi - DPCC","06-07-2024 16:00:00",28.684678,77.076574,OZONE,20,121,74
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-07-2024 16:00:00",28.60909,77.0325413,PM2.5,38,118,63
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-07-2024 16:00:00",28.822836,77.101981,NO2,11,28,21
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","06-07-2024 16:00:00",28.6573814,77.1585447,PM10,7,88,49
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-07-2024 16:00:00",28.530785,77.271255,NO2,18,45,32
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-07-2024 16:00:00",28.530785,77.271255,SO2,1,18,6
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-07-2024 16:00:00",28.530785,77.271255,OZONE,1,16,5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","06-07-2024 16:00:00",28.674045,77.131023,NO2,6,34,19
India,Delhi,Delhi,"Pusa, Delhi - DPCC","06-07-2024 16:00:00",28.639652,77.146275,PM2.5,13,78,39
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-07-2024 16:00:00",28.732528,77.119920,PM10,41,85,62
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-07-2024 16:00:00",28.732528,77.119920,SO2,5,8,6
India,Delhi,Delhi,"Rohini, Delhi - DPCC","06-07-2024 16:00:00",28.732528,77.119920,OZONE,15,23,18
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-07-2024 16:00:00",28.6514781,77.1473105,PM10,21,76,52
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-07-2024 16:00:00",28.6514781,77.1473105,NH3,4,6,5
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-07-2024 16:00:00",28.672342,77.315260,PM10,37,94,59
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-07-2024 16:00:00",28.672342,77.315260,NO2,24,42,34
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-07-2024 16:00:00",28.672342,77.315260,NH3,17,17,17
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-07-2024 16:00:00",28.672342,77.315260,OZONE,5,16,12
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-07-2024 16:00:00",28.699793,77.165453,OZONE,9,13,12
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-07-2024 16:00:00",23.107969,72.574648,NO2,16,39,25
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-07-2024 16:00:00",23.107969,72.574648,SO2,4,14,11
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-07-2024 16:00:00",23.107969,72.574648,OZONE,6,25,21
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","06-07-2024 16:00:00",22.977134,72.553024,PM2.5,12,39,24
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-07-2024 16:00:00",23.016834,72.625775,OZONE,8,82,37
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","06-07-2024 16:00:00",23.076793,72.627874,PM2.5,33,85,46
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","06-07-2024 16:00:00",23.043070,72.562968,NO2,17,35,24
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","06-07-2024 16:00:00",23.043070,72.562968,CO,15,34,29
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","06-07-2024 16:00:00",21.613267,73.010555,PM2.5,30,31,30
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","06-07-2024 16:00:00",21.613267,73.010555,NO2,15,21,17
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","06-07-2024 16:00:00",21.613267,73.010555,OZONE,22,26,25
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","06-07-2024 16:00:00",23.163798,72.677768,NO2,27,41,34
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-07-2024 16:00:00",23.221714,72.654328,PM2.5,40,74,55
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-07-2024 16:00:00",23.221714,72.654328,PM10,41,101,63
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-07-2024 16:00:00",23.221714,72.654328,NH3,3,3,3
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-07-2024 16:00:00",23.221714,72.654328,CO,24,40,29
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","06-07-2024 16:00:00",22.410802,73.097923,SO2,1,15,5
India,Gujarat,Surat,"Science Center, Surat - SMC","06-07-2024 16:00:00",21.170046,72.795405,NO2,6,32,15
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","06-07-2024 16:00:00",28.6701,76.9254,PM10,33,56,46
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","06-07-2024 16:00:00",28.6701,76.9254,CO,40,56,49
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","06-07-2024 16:00:00",28.6701,76.9254,OZONE,31,42,37
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","06-07-2024 16:00:00",28.3419248,77.319699,PM10,19,132,60
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","06-07-2024 16:00:00",28.3419248,77.319699,NH3,1,2,1
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","06-07-2024 16:00:00",28.806223,76.141105,PM2.5,20,55,37
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","06-07-2024 16:00:00",28.206800,76.799700,PM10,28,106,69
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","06-07-2024 16:00:00",28.206800,76.799700,OZONE,8,100,31
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","06-07-2024 16:00:00",28.39072,77.30059,PM10,39,98,65
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","06-07-2024 16:00:00",28.39072,77.30059,NO2,10,13,10
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","06-07-2024 16:00:00",28.39072,77.30059,OZONE,9,49,28
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","06-07-2024 16:00:00",28.376058,77.315741,NH3,6,6,6
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","06-07-2024 16:00:00",28.376058,77.315741,SO2,3,4,3
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","06-07-2024 16:00:00",28.4417,77.3217,PM2.5,59,81,67
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","06-07-2024 16:00:00",28.4417,77.3217,NH3,3,3,3
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","06-07-2024 16:00:00",28.4417,77.3217,OZONE,1,2,1
India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB","06-07-2024 16:00:00",28.4088421,77.3099081,CO,22,65,50
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","06-07-2024 16:00:00",29.503664,75.467934,SO2,4,18,13
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","06-07-2024 16:00:00",28.4227,77.0667,PM10,101,142,120
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","06-07-2024 16:00:00",28.4227,77.0667,CO,24,40,30
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","06-07-2024 16:00:00",28.4501238,77.0263051,SO2,11,56,31
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","06-07-2024 16:00:00",29.140560,75.744941,CO,25,42,32
India,Haryana,Jind,"Police Lines, Jind - HSPCB","06-07-2024 16:00:00",29.307814,76.337619,PM2.5,8,38,20
India,Haryana,Jind,"Police Lines, Jind - HSPCB","06-07-2024 16:00:00",29.307814,76.337619,SO2,1,4,2
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","06-07-2024 16:00:00",29.8006,76.4155,OZONE,14,29,22
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","06-07-2024 16:00:00",29.695300,77.002700,NO2,7,12,10
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","06-07-2024 16:00:00",29.695300,77.002700,SO2,12,13,12
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","06-07-2024 16:00:00",29.966942,76.875879,SO2,5,46,15
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","06-07-2024 16:00:00",27.9002,76.9938,OZONE,23,33,27
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","06-07-2024 16:00:00",28.360699,76.936090,OZONE,1,16,4
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","06-07-2024 16:00:00",30.7057778,76.8531805555555,PM2.5,21,53,40
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","06-07-2024 16:00:00",29.432304,76.972765,NH3,2,3,3
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","06-07-2024 16:00:00",29.432304,76.972765,SO2,18,19,19
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","06-07-2024 16:00:00",29.027200,77.062100,NH3,7,10,9
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","06-07-2024 16:00:00",29.027200,77.062100,OZONE,17,36,30
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","06-07-2024 16:00:00",30.1480566,77.2893471,PM2.5,8,37,25
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","06-07-2024 16:00:00",30.943887,76.801991,SO2,10,31,17
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC","06-07-2024 16:00:00",23.669880,86.411725,OZONE,19,19,19
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","06-07-2024 16:00:00",16.172806,75.659694,SO2,3,3,3
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","06-07-2024 16:00:00",16.172806,75.659694,OZONE,13,19,16
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","06-07-2024 16:00:00",15.888653,74.541751,CO,64,74,69
